"","Name","G","Date","Age","Tm","X5","Opp","X7","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"547","LeBron James","13",2016-11-25,"31-331","CLE",NA,"DAL","W (+38)","1","NA:NA:NANA","6","13",".462","2","5",".400","5","5","1.000","0","5","5","11","1","0","4","1","19","18.1","+33"
"548","LeBron James","14",2016-11-27,"31-333","CLE","@","PHI","W (+4)","1","NA:NA:NANA","9","19",".474","1","4",".250","7","9",".778","2","8","10","13","1","0","5","0","26","24.4","+2"
"549","LeBron James","15",2016-11-29,"31-335","CLE","@","MIL","L (-17)","1","NA:NA:NANA","8","16",".500","3","8",".375","3","7",".429","0","4","4","4","0","0","7","3","22","8.2","-12"
"550","LeBron James","16",2016-12-01,"31-337","CLE",NA,"LAC","L (-19)","1","NA:NA:NANA","5","14",".357","0","2",".000","6","11",".545","1","4","5","5","2","0","5","2","16","7.8","-20"
"551","LeBron James","17",2016-12-02,"31-338","CLE","@","CHI","L (-6)","1","NA:NA:NANA","13","22",".591","1","3",".333","0","0",NA,"0","5","5","13","0","0","8","2","27","18.6","-3"
"552","LeBron James","18",2016-12-05,"31-341","CLE","@","TOR","W (+4)","1","NA:NA:NANA","12","26",".462","2","7",".286","8","9",".889","3","5","8","7","2","0","1","2","34","28.9","+9"
"553","LeBron James","19",2016-12-07,"31-343","CLE","@","NYK","W (+32)","1","NA:NA:NANA","7","10",".700","1","2",".500","10","14",".714","2","4","6","7","1","2","4","2","25","24.3","+32"
"554","LeBron James","20",2016-12-09,"31-345","CLE",NA,"MIA","W (+30)","1","NA:NA:NANA","12","22",".545","1","3",".333","2","4",".500","2","6","8","8","3","0","3","2","27","23.6","+21"
"555","LeBron James","21",2016-12-10,"31-346","CLE",NA,"CHO","W (+11)","1","NA:NA:NANA","17","24",".708","5","10",".500","5","9",".556","1","8","9","10","3","1","5","3","44","40.0","-2"
"556","LeBron James","22",2016-12-13,"31-349","CLE",NA,"MEM","W (+17)","1","NA:NA:NANA","9","17",".529","0","4",".000","5","8",".625","1","5","6","8","3","0","6","1","23","17.9","+8"
"557","LeBron James","23",2016-12-17,"31-353","CLE",NA,"LAL","W (+11)","1","NA:NA:NANA","9","18",".500","2","5",".400","6","11",".545","1","6","7","9","2","2","2","1","26","24.8","+17"
"558","LeBron James","24",2016-12-20,"31-356","CLE","@","MIL","W (+6)","1","NA:NA:NANA","12","25",".480","5","9",".556","5","6",".833","3","9","12","7","1","1","2","2","34","29.5","+8"
"559","LeBron James","25",2016-12-21,"31-357","CLE",NA,"MIL","W (+11)","1","NA:NA:NANA","12","24",".500","4","7",".571","1","1","1.000","1","8","9","6","0","0","2","0","29","22.3","+26"
"560","LeBron James","26",2016-12-23,"31-359","CLE",NA,"BRK","W (+20)","1","NA:NA:NANA","7","16",".438","0","3",".000","5","6",".833","1","3","4","6","3","0","1","0","19","18.0","+33"
"561","LeBron James","27",2016-12-25,"31-361","CLE",NA,"GSW","W (+1)","1","NA:NA:NANA","12","22",".545","4","8",".500","3","7",".429","5","8","13","4","2","1","5","2","31","24.4","+4"
"562","LeBron James","28",2016-12-29,"31-365","CLE",NA,"BOS","W (+6)","1","NA:NA:NANA","9","18",".500","2","6",".333","3","7",".429","2","6","8","11","1","3","8","2","23","17.6","+1"
"563","LeBron James","29",2016-12-31,"32-001","CLE","@","CHO","W (+12)","1","NA:NA:NANA","12","25",".480","4","8",".500","4","6",".667","2","4","6","9","1","0","1","1","32","27.0","+17"
"564","LeBron James","30",2017-01-02,"32-003","CLE",NA,"NOP","W (+8)","1","NA:NA:NANA","9","21",".429","0","4",".000","8","10",".800","2","5","7","6","2","1","4","1","26","19.5","-4"
"565","LeBron James","31",2017-01-04,"32-005","CLE",NA,"CHI","L (-12)","1","NA:NA:NANA","12","21",".571","1","2",".500","6","9",".667","2","6","8","7","1","0","5","2","31","23.2","-13"
"566","LeBron James","32",2017-01-06,"32-007","CLE","@","BRK","W (+8)","1","NA:NA:NANA","14","20",".700","0","1",".000","8","10",".800","0","9","9","6","3","0","5","2","36","30.9","+20"
"567","LeBron James","33",2017-01-08,"32-009","CLE","@","PHO","W (+4)","1","NA:NA:NANA","11","17",".647","2","4",".500","4","6",".667","3","5","8","4","1","0","7","3","28","18.9","-2"
"568","LeBron James","34",2017-01-10,"32-011","CLE","@","UTA","L (-8)","1","NA:NA:NANA","10","20",".500","3","6",".500","6","7",".857","1","5","6","5","4","0","4","0","29","24.3","-8"
"569","LeBron James","35",2017-01-11,"32-012","CLE","@","POR","L (-16)","1","NA:NA:NANA","5","12",".417","2","5",".400","8","9",".889","1","10","11","4","1","1","5","1","20","16.0","-7"
"570","LeBron James","36",2017-01-13,"32-014","CLE","@","SAC","W (+12)","1","NA:NA:NANA","6","12",".500","1","4",".250","3","3","1.000","0","2","2","15","1","1","5","2","16","17.0","+16"
"571","LeBron James","37",2017-01-16,"32-017","CLE","@","GSW","L (-35)","1","NA:NA:NANA","6","18",".333","1","4",".250","7","10",".700","2","6","8","2","1","0","6","1","20","7.8","-32"
"572","LeBron James","38",2017-01-19,"32-020","CLE",NA,"PHO","W (+15)","1","NA:NA:NANA","8","12",".667","0","2",".000","5","8",".625","0","9","9","15","1","2","4","2","21","25.4","+14"
"573","LeBron James","39",2017-01-21,"32-022","CLE",NA,"SAS","L (-3)","1","NA:NA:NANA","11","16",".688","2","5",".400","5","7",".714","0","6","6","7","2","0","7","5","29","21.1","-16"
"574","LeBron James","40",2017-01-23,"32-024","CLE","@","NOP","L (-2)","1","NA:NA:NANA","11","21",".524","1","4",".250","3","4",".750","2","8","10","12","2","0","6","2","26","22.7","-10"
"575","LeBron James","41",2017-01-25,"32-026","CLE",NA,"SAC","L (-4)","1","NA:NA:NANA","8","15",".533","0","3",".000","8","11",".727","4","9","13","11","2","1","5","3","24","25.2","-1"
"576","LeBron James","42",2017-01-27,"32-028","CLE",NA,"BRK","W (+8)","1","NA:NA:NANA","13","18",".722","1","3",".333","4","7",".571","0","5","5","11","0","0","5","1","31","26.2","+22"
"577","LeBron James","43",2017-01-29,"32-030","CLE",NA,"OKC","W (+16)","1","NA:NA:NANA","9","18",".500","0","2",".000","7","10",".700","1","13","14","8","1","0","2","1","25","23.6","+11"
"578","LeBron James","44",2017-01-30,"32-031","CLE","@","DAL","L (-7)","1","NA:NA:NANA","9","19",".474","1","6",".167","4","8",".500","0","9","9","9","2","0","5","0","23","17.7","-8"
"579","LeBron James","45",2017-02-01,"32-033","CLE",NA,"MIN","W (+28)","1","NA:NA:NANA","11","14",".786","1","2",".500","4","7",".571","0","8","8","12","2","1","2","1","27","31.5","+16"
"580","LeBron James","46",2017-02-04,"32-036","CLE","@","NYK","W (+7)","1","NA:NA:NANA","12","20",".600","4","8",".500","4","5",".800","0","5","5","10","0","0","5","1","32","25.5","+11"
"581","LeBron James","47",2017-02-06,"32-038","CLE","@","WAS","W (+5)","1","NA:NA:NANA","12","18",".667","6","8",".750","2","5",".400","0","7","7","17","2","2","6","6","32","32.0","0"
"582","LeBron James","48",2017-02-08,"32-040","CLE","@","IND","W (+15)","1","NA:NA:NANA","9","16",".563","1","2",".500","6","8",".750","1","5","6","9","1","1","4","2","25","22.0","+8"
"583","LeBron James","49",2017-02-09,"32-041","CLE","@","OKC","L (-9)","1","NA:NA:NANA","8","19",".421","1","4",".250","1","3",".333","1","4","5","7","2","2","3","1","18","13.9","-4"
"584","LeBron James","50",2017-02-11,"32-043","CLE",NA,"DEN","W (+16)","1","NA:NA:NANA","11","16",".688","1","1","1.000","4","4","1.000","0","5","5","12","2","0","6","1","27","25.7","+26"
"585","LeBron James","51",2017-02-14,"32-046","CLE","@","MIN","W (+8)","1","NA:NA:NANA","10","14",".714","2","3",".667","3","6",".500","1","7","8","14","0","0","6","3","25","23.4","+10"
"586","LeBron James","52",2017-02-15,"32-047","CLE",NA,"IND","W (+9)","1","NA:NA:NANA","12","17",".706","4","5",".800","3","4",".750","0","5","5","4","1","0","4","2","31","24.0","+9"
"587","LeBron James","53",2017-02-23,"32-055","CLE",NA,"NYK","W (+15)","1","NA:NA:NANA","7","11",".636","0","2",".000","4","6",".667","0","13","13","15","0","3","6","1","18","22.4","+10"
"588","LeBron James","54",2017-02-27,"32-059","CLE",NA,"MIL","W (+7)","1","NA:NA:NANA","8","12",".667","1","2",".500","7","9",".778","0","10","10","6","0","0","3","1","24","21.8","+8"
"589","LeBron James","55",2017-03-01,"32-061","CLE","@","BOS","L (-4)","1","NA:NA:NANA","10","21",".476","3","6",".500","5","8",".625","5","8","13","10","1","1","4","3","28","25.5","-3"
"590","LeBron James","56",2017-03-03,"32-063","CLE","@","ATL","W (+5)","1","NA:NA:NANA","14","27",".519","6","10",".600","4","8",".500","1","12","13","8","0","0","2","4","38","29.4","+5"
"591","LeBron James","57",2017-03-06,"32-066","CLE",NA,"MIA","L (-8)","1","NA:NA:NANA","11","22",".500","2","5",".400","6","10",".600","3","14","17","6","1","1","3","2","30","25.8","+14"
"592","LeBron James","58",2017-03-09,"32-069","CLE","@","DET","L (-5)","1","NA:NA:NANA","12","22",".545","0","6",".000","5","8",".625","4","10","14","10","1","0","3","1","29","27.6","+18"
"593","LeBron James","59",2017-03-11,"32-071","CLE","@","ORL","W (+12)","1","NA:NA:NANA","8","14",".571","2","5",".400","6","10",".600","0","12","12","12","0","1","4","3","24","23.3","+12"
"594","LeBron James","60",2017-03-12,"32-072","CLE","@","HOU","L (-5)","1","NA:NA:NANA","12","20",".600","4","11",".364","2","3",".667","0","7","7","5","2","0","8","2","30","19.2","-9"
"595","LeBron James","61",2017-03-14,"32-074","CLE",NA,"DET","W (+32)","1","NA:NA:NANA","6","12",".500","0","2",".000","4","5",".800","0","11","11","12","0","0","2","0","16","19.3","+22"
"596","LeBron James","62",2017-03-16,"32-076","CLE",NA,"UTA","W (+8)","1","NA:NA:NANA","13","20",".650","2","5",".400","5","10",".500","0","10","10","6","2","1","6","0","33","26.1","+14"
"597","LeBron James","63",2017-03-19,"32-079","CLE","@","LAL","W (+5)","1","NA:NA:NANA","13","22",".591","3","8",".375","5","8",".625","0","6","6","7","1","0","3","2","34","26.5","+12"
"598","LeBron James","64",2017-03-22,"32-082","CLE","@","DEN","L (-13)","1","NA:NA:NANA","8","12",".667","0","2",".000","2","4",".500","2","4","6","5","0","0","4","1","18","13.7","-30"
"599","LeBron James","65",2017-03-24,"32-084","CLE","@","CHO","W (+7)","1","NA:NA:NANA","9","14",".643","0","1",".000","14","16",".875","0","9","9","11","1","2","4","2","32","33.0","+1"
"600","LeBron James","66",2017-03-25,"32-085","CLE",NA,"WAS","L (-12)","1","NA:NA:NANA","10","21",".476","0","4",".000","4","6",".667","3","8","11","8","0","1","3","2","24","19.5","-11"
"601","LeBron James","67",2017-03-27,"32-087","CLE","@","SAS","L (-29)","1","NA:NA:NANA","7","17",".412","0","3",".000","3","6",".500","3","5","8","8","0","0","2","3","17","12.7","-13"
"602","LeBron James","68",2017-03-30,"32-090","CLE","@","CHI","L (-6)","1","NA:NA:NANA","11","20",".550","1","7",".143","3","7",".429","1","9","10","8","1","1","4","0","26","21.5","-3"
"603","LeBron James","69",2017-03-31,"32-091","CLE",NA,"PHI","W (+17)","1","NA:NA:NANA","14","22",".636","3","7",".429","3","6",".500","2","7","9","6","0","0","2","2","34","27.9","+31"
"604","LeBron James","70",2017-04-02,"32-093","CLE",NA,"IND","W (+5)","1","NA:NA:NANA","16","29",".552","3","10",".300","6","12",".500","4","10","14","11","2","1","1","4","41","38.3","-1"
"605","LeBron James","71",2017-04-04,"32-095","CLE",NA,"ORL","W (+20)","1","NA:NA:NANA","7","14",".500","0","3",".000","4","6",".667","1","10","11","11","2","1","6","2","18","17.5","+17"
"606","LeBron James","72",2017-04-05,"32-096","CLE","@","BOS","W (+23)","1","NA:NA:NANA","14","22",".636","1","4",".250","7","7","1.000","2","8","10","6","1","2","3","3","36","32.4","+32"
"607","LeBron James","73",2017-04-07,"32-098","CLE",NA,"ATL","L (-14)","1","NA:NA:NANA","12","15",".800","1","2",".500","2","6",".333","1","7","8","7","2","0","5","0","27","24.4","-15"
"608","LeBron James","74",2017-04-09,"32-100","CLE","@","ATL","L (-1)","1","NA:NA:NANA","11","21",".524","1","3",".333","9","10",".900","3","13","16","10","1","0","3","6","32","29.9","+1"
"609","Kawhi Leonard","1",2016-10-25,"25-118","SAS","@","GSW","W (+29)","1","NA:NA:NANA","10","21",".476","0","3",".000","15","15","1.000","3","2","5","3","5","0","2","1","35","31.7","+14"
"610","Kawhi Leonard","2",2016-10-27,"25-120","SAS","@","SAC","W (+8)","1","NA:NA:NANA","11","21",".524","1","5",".200","7","7","1.000","0","3","3","5","5","0","1","5","30","26.1","+4"
"611","Kawhi Leonard","3",2016-10-29,"25-122","SAS",NA,"NOP","W (+19)","1","NA:NA:NANA","6","12",".500","2","4",".500","6","6","1.000","0","4","4","3","2","0","0","1","20","18.9","+13"
"612","Kawhi Leonard","4",2016-10-30,"25-123","SAS","@","MIA","W (+7)","1","NA:NA:NANA","8","16",".500","1","3",".333","10","12",".833","0","2","2","6","1","1","4","3","27","19.5","+12"
"613","Kawhi Leonard","5",2016-11-01,"25-125","SAS",NA,"UTA","L (-15)","1","NA:NA:NANA","10","18",".556","5","7",".714","5","5","1.000","0","7","7","2","2","0","2","1","30","24.5","-5"
"614","Kawhi Leonard","6",2016-11-04,"25-128","SAS","@","UTA","W (+14)","1","NA:NA:NANA","9","18",".500","1","5",".200","10","10","1.000","4","7","11","4","1","1","1","2","29","27.6","+7"
"615","Kawhi Leonard","7",2016-11-05,"25-129","SAS",NA,"LAC","L (-24)","1","NA:NA:NANA","3","13",".231","0","3",".000","8","8","1.000","1","5","6","1","1","1","2","1","14","8.3","-9"
"616","Kawhi Leonard","8",2016-11-09,"25-133","SAS",NA,"HOU","L (-2)","1","NA:NA:NANA","11","26",".423","4","6",".667","8","8","1.000","2","5","7","1","1","2","2","1","34","23.8","-12"
"617","Kawhi Leonard","9",2016-11-11,"25-135","SAS",NA,"DET","W (+10)","1","NA:NA:NANA","5","18",".278","4","5",".800","3","3","1.000","0","4","4","1","4","0","2","1","17","9.9","-1"
"618","Kawhi Leonard","10",2016-11-12,"25-136","SAS","@","HOU","W (+6)","1","NA:NA:NANA","9","16",".563","0","5",".000","2","2","1.000","0","2","2","0","4","0","2","3","20","13.8","+1"
"619","Kawhi Leonard","11",2016-11-14,"25-138","SAS",NA,"MIA","W (+4)","1","NA:NA:NANA","7","19",".368","3","5",".600","7","9",".778","1","11","12","4","0","0","4","2","24","14.7","-1"
"620","Kawhi Leonard","12",2016-11-16,"25-140","SAS","@","SAC","W (+5)","1","NA:NA:NANA","7","14",".500","4","9",".444","2","2","1.000","2","4","6","1","4","1","1","1","20","19.6","+25"
"621","Kawhi Leonard","13",2016-11-18,"25-142","SAS","@","LAL","W (+9)","1","NA:NA:NANA","7","15",".467","2","7",".286","7","8",".875","1","11","12","7","2","0","3","0","23","22.8","+10"
"622","Kawhi Leonard","14",2016-11-21,"25-145","SAS",NA,"DAL","W (+5)","1","NA:NA:NANA","8","19",".421","1","1","1.000","7","8",".875","2","7","9","4","1","0","1","2","24","19.0","-7"
"623","Kawhi Leonard","15",2016-11-23,"25-147","SAS","@","CHO","W (+5)","1","NA:NA:NANA","14","21",".667","2","7",".286","0","1",".000","2","3","5","4","1","1","0","2","30","26.5","+7"
"624","Kawhi Leonard","16",2016-11-25,"25-149","SAS","@","BOS","W (+6)","1","NA:NA:NANA","8","18",".444","3","7",".429","6","6","1.000","2","8","10","4","0","2","2","1","25","21.2","-2"
"625","Kawhi Leonard","17",2016-11-26,"25-150","SAS","@","WAS","W (+12)","1","NA:NA:NANA","5","14",".357","1","6",".167","8","10",".800","0","1","1","5","3","0","3","1","19","13.8","+8"
"626","Kawhi Leonard","18",2016-11-29,"25-153","SAS",NA,"ORL","L (-12)","1","NA:NA:NANA","6","16",".375","1","4",".250","8","9",".889","1","1","2","0","2","0","2","1","21","12.4","-18"
"627","Kawhi Leonard","19",2016-11-30,"25-154","SAS","@","DAL","W (+7)","1","NA:NA:NANA","5","16",".313","2","5",".400","9","12",".750","1","6","7","2","2","0","2","1","21","14.1","+5"
"628","Kawhi Leonard","20",2016-12-02,"25-156","SAS",NA,"WAS","W (+2)","1","NA:NA:NANA","9","18",".500","2","4",".500","3","3","1.000","1","4","5","2","2","0","1","1","23","17.9","-4"
"629","Kawhi Leonard","21",2016-12-05,"25-159","SAS","@","MIL","W (+1)","1","NA:NA:NANA","9","22",".409","1","5",".200","2","2","1.000","2","7","9","0","0","2","2","1","21","11.7","+4"
"630","Kawhi Leonard","22",2016-12-06,"25-160","SAS","@","MIN","W (+14)","1","NA:NA:NANA","11","15",".733","2","3",".667","7","8",".875","0","1","1","4","2","0","1","1","31","28.2","+16"
"631","Kawhi Leonard","23",2016-12-08,"25-162","SAS","@","CHI","L (-4)","1","NA:NA:NANA","10","19",".526","1","2",".500","3","3","1.000","3","5","8","5","2","0","2","3","24","20.6","-9"
"632","Kawhi Leonard","24",2016-12-10,"25-164","SAS",NA,"BRK","W (+29)","1","NA:NA:NANA","10","18",".556","4","7",".571","6","6","1.000","1","6","7","3","1","1","0","1","30","27.3","+21"
"633","Kawhi Leonard","25",2016-12-14,"25-168","SAS",NA,"BOS","W (+7)","1","NA:NA:NANA","9","17",".529","1","5",".200","7","7","1.000","1","2","3","6","2","1","4","1","26","21.5","+8"
"634","Kawhi Leonard","26",2016-12-15,"25-169","SAS","@","PHO","W (+15)","1","NA:NA:NANA","6","12",".500","1","3",".333","5","5","1.000","2","8","10","4","2","0","1","0","18","19.6","+14"
"635","Kawhi Leonard","27",2016-12-18,"25-172","SAS",NA,"NOP","W (+13)","1","NA:NA:NANA","5","10",".500","1","3",".333","2","2","1.000","0","2","2","0","1","1","0","1","13","9.9","+21"
"636","Kawhi Leonard","28",2016-12-20,"25-174","SAS","@","HOU","W (+2)","1","NA:NA:NANA","5","15",".333","0","4",".000","11","13",".846","0","5","5","4","5","0","7","1","21","13.6","0"
"637","Kawhi Leonard","29",2016-12-22,"25-176","SAS","@","LAC","L (-5)","1","NA:NA:NANA","8","19",".421","1","3",".333","10","11",".909","4","5","9","5","1","2","4","2","27","21.9","-8"
"638","Kawhi Leonard","30",2016-12-23,"25-177","SAS","@","POR","W (+20)","1","NA:NA:NANA","9","15",".600","5","7",".714","10","10","1.000","0","3","3","2","1","0","2","2","33","26.6","+13"
"639","Kawhi Leonard","31",2016-12-25,"25-179","SAS",NA,"CHI","W (+19)","1","NA:NA:NANA","7","14",".500","3","5",".600","8","8","1.000","4","6","10","5","3","1","2","1","25","27.4","+22"
"640","Kawhi Leonard","32",2017-01-01,"25-186","SAS","@","ATL","L (-2)","1","NA:NA:NANA","3","12",".250","1","6",".167","6","7",".857","2","2","4","2","1","1","1","3","13","8.3","-7"
"641","Kawhi Leonard","33",2017-01-03,"25-188","SAS",NA,"TOR","W (+28)","1","NA:NA:NANA","8","12",".667","5","7",".714","4","5",".800","1","3","4","2","2","3","0","2","25","25.7","+38"
"642","Kawhi Leonard","34",2017-01-05,"25-190","SAS","@","DEN","W (+28)","1","NA:NA:NANA","9","19",".474","3","6",".500","3","4",".750","1","5","6","5","0","2","1","2","24","19.2","+26"
"643","Kawhi Leonard","35",2017-01-07,"25-192","SAS",NA,"CHO","W (+17)","1","NA:NA:NANA","7","18",".389","3","10",".300","2","2","1.000","0","2","2","3","0","1","2","2","19","9.8","+2"
"644","Kawhi Leonard","36",2017-01-10,"25-195","SAS",NA,"MIL","L (-2)","1","NA:NA:NANA","10","16",".625","2","3",".667","8","10",".800","2","5","7","2","3","3","1","1","30","30.0","+5"
"645","Kawhi Leonard","37",2017-01-12,"25-197","SAS",NA,"LAL","W (+40)","1","NA:NA:NANA","10","13",".769","3","5",".600","8","9",".889","0","2","2","2","2","0","0","0","31","29.5","+27"
"646","Kawhi Leonard","38",2017-01-14,"25-199","SAS","@","PHO","L (-3)","1","NA:NA:NANA","12","20",".600","2","5",".400","12","14",".857","1","3","4","3","1","0","3","2","38","28.9","-8"
"647","Kawhi Leonard","39",2017-01-17,"25-202","SAS",NA,"MIN","W (+8)","1","NA:NA:NANA","12","17",".706","2","3",".667","8","9",".889","1","6","7","5","1","0","1","4","34","30.9","+7"
"648","Kawhi Leonard","40",2017-01-19,"25-204","SAS",NA,"DEN","W (+14)","1","NA:NA:NANA","12","22",".545","2","5",".400","8","8","1.000","0","5","5","4","2","1","1","1","34","29.0","+16"
"649","Kawhi Leonard","41",2017-01-21,"25-206","SAS","@","CLE","W (+3)","1","NA:NA:NANA","15","30",".500","3","8",".375","8","8","1.000","0","6","6","5","1","1","6","3","41","25.8","+3"
"650","Kawhi Leonard","42",2017-01-27,"25-212","SAS","@","NOP","L (-16)","1","NA:NA:NANA","6","16",".375","2","6",".333","9","9","1.000","1","5","6","6","1","0","4","2","23","16.8","+2"
"651","Kawhi Leonard","43",2017-01-29,"25-214","SAS",NA,"DAL","L (-4)","1","NA:NA:NANA","7","17",".412","3","7",".429","7","8",".875","1","6","7","2","1","1","4","2","24","15.3","-10"
"652","Kawhi Leonard","44",2017-01-31,"25-216","SAS",NA,"OKC","W (+14)","1","NA:NA:NANA","13","26",".500","1","4",".250","9","11",".818","1","7","8","4","0","2","3","0","36","26.2","+4"
"653","Kawhi Leonard","45",2017-02-02,"25-218","SAS",NA,"PHI","W (+16)","1","NA:NA:NANA","8","17",".471","0","2",".000","3","5",".600","4","4","8","5","2","2","4","1","19","16.0","+8"
"654","Kawhi Leonard","46",2017-02-04,"25-220","SAS",NA,"DEN","W (+24)","1","NA:NA:NANA","6","13",".462","1","6",".167","6","8",".750","1","5","6","5","2","2","2","0","19","18.6","+18"
"655","Kawhi Leonard","47",2017-02-08,"25-224","SAS","@","PHI","W (+8)","1","NA:NA:NANA","9","18",".500","3","7",".429","11","11","1.000","1","5","6","5","0","0","2","2","32","25.9","+14"
"656","Kawhi Leonard","48",2017-02-10,"25-226","SAS","@","DET","W (+11)","1","NA:NA:NANA","11","22",".500","3","8",".375","7","9",".778","0","6","6","5","1","0","3","2","32","22.7","+18"
"657","Kawhi Leonard","49",2017-02-12,"25-228","SAS","@","NYK","L (-4)","1","NA:NA:NANA","13","27",".481","1","7",".143","9","11",".818","2","7","9","4","4","0","3","3","36","27.6","0"
"658","Kawhi Leonard","50",2017-02-13,"25-229","SAS","@","IND","W (+4)","1","NA:NA:NANA","13","23",".565","2","3",".667","4","5",".800","0","6","6","3","5","0","2","0","32","27.6","+17"
"659","Kawhi Leonard","51",2017-02-15,"25-231","SAS","@","ORL","W (+28)","1","NA:NA:NANA","8","18",".444","2","5",".400","4","4","1.000","1","4","5","1","2","1","1","1","22","16.5","+16"
"660","Kawhi Leonard","52",2017-02-24,"25-240","SAS","@","LAC","W (+8)","1","NA:NA:NANA","7","16",".438","0","4",".000","7","10",".700","1","2","3","6","1","0","3","5","21","12.9","-1"
"661","Kawhi Leonard","53",2017-02-26,"25-242","SAS","@","LAL","W (+21)","1","NA:NA:NANA","9","18",".500","2","7",".286","5","6",".833","1","2","3","1","0","0","2","0","25","15.6","+19"
"662","Kawhi Leonard","54",2017-03-01,"25-245","SAS",NA,"IND","W (+1)","1","NA:NA:NANA","11","22",".500","3","9",".333","6","6","1.000","2","9","11","2","3","0","2","4","31","24.9","-11"
"663","Kawhi Leonard","55",2017-03-03,"25-247","SAS","@","NOP","W (+3)","1","NA:NA:NANA","11","26",".423","1","5",".200","8","10",".800","1","6","7","6","3","0","1","1","31","24.7","+4"
"664","Kawhi Leonard","56",2017-03-04,"25-248","SAS",NA,"MIN","W (+7)","1","NA:NA:NANA","11","25",".440","1","5",".200","11","12",".917","1","9","10","5","6","1","1","1","34","32.7","+18"
"665","Kawhi Leonard","57",2017-03-06,"25-250","SAS",NA,"HOU","W (+2)","1","NA:NA:NANA","12","18",".667","4","5",".800","11","11","1.000","0","6","6","5","1","2","1","1","39","37.5","+4"
"666","Kawhi Leonard","58",2017-03-09,"25-253","SAS","@","OKC","L (-10)","1","NA:NA:NANA","6","15",".400","0","2",".000","7","7","1.000","1","1","2","2","1","0","2","2","19","11.5","-1"
"667","Kawhi Leonard","59",2017-03-13,"25-257","SAS",NA,"ATL","W (+8)","1","NA:NA:NANA","10","24",".417","3","8",".375","8","10",".800","0","5","5","4","0","1","5","4","31","15.8","+10"
"668","Kawhi Leonard","60",2017-03-15,"25-259","SAS",NA,"POR","L (-4)","1","NA:NA:NANA","12","21",".571","4","7",".571","6","7",".857","0","9","9","6","3","2","2","4","34","31.4","0"
"669","Kawhi Leonard","61",2017-03-18,"25-262","SAS","@","MEM","L (-8)","1","NA:NA:NANA","6","15",".400","2","6",".333","8","9",".889","1","6","7","3","0","1","4","2","22","14.0","-12"
"670","Kawhi Leonard","62",2017-03-19,"25-263","SAS",NA,"SAC","W (+16)","1","NA:NA:NANA","3","12",".250","1","6",".167","5","6",".833","1","1","2","3","2","0","0","1","12","9.1","+17"
"671","Kawhi Leonard","63",2017-03-21,"25-265","SAS","@","MIN","W (+7)","1","NA:NA:NANA","7","13",".538","0","5",".000","8","10",".800","0","3","3","4","3","1","3","2","22","18.5","+4"
"672","Kawhi Leonard","64",2017-03-23,"25-267","SAS",NA,"MEM","W (+7)","1","NA:NA:NANA","7","15",".467","1","5",".200","4","7",".571","3","4","7","4","1","0","2","2","19","14.4","+2"
"673","Kawhi Leonard","65",2017-03-25,"25-269","SAS",NA,"NYK","W (+8)","1","NA:NA:NANA","11","18",".611","4","6",".667","3","5",".600","0","5","5","5","1","2","2","1","29","25.0","+12"
"674","Kawhi Leonard","66",2017-03-27,"25-271","SAS",NA,"CLE","W (+29)","1","NA:NA:NANA","11","21",".524","0","7",".000","3","3","1.000","0","6","6","6","3","1","2","2","25","21.6","+30"
"675","Kawhi Leonard","67",2017-03-29,"25-273","SAS",NA,"GSW","L (-12)","1","NA:NA:NANA","7","20",".350","0","5",".000","5","7",".714","3","4","7","5","1","0","5","0","19","9.8","-4"
"676","Kawhi Leonard","68",2017-03-31,"25-275","SAS","@","OKC","W (+5)","1","NA:NA:NANA","10","22",".455","2","9",".222","6","8",".750","2","6","8","2","3","2","0","2","28","24.0","+13"
"677","Kawhi Leonard","69",2017-04-02,"25-277","SAS",NA,"UTA","W (+6)","1","NA:NA:NANA","8","15",".533","3","3","1.000","6","7",".857","2","2","4","7","0","2","3","1","25","22.2","-4"
"678","Kawhi Leonard","70",2017-04-04,"25-279","SAS",NA,"MEM","W (+6)","1","NA:NA:NANA","10","24",".417","5","8",".625","7","8",".875","0","12","12","4","2","1","1","5","32","24.9","+10"
"679","Kawhi Leonard","71",2017-04-05,"25-280","SAS",NA,"LAL","L (-7)","1","NA:NA:NANA","5","8",".625","1","2",".500","0","0",NA,"0","2","2","3","2","1","1","1","11","11.4","-2"
"680","Kawhi Leonard","72",2017-04-08,"25-283","SAS",NA,"LAC","L (-11)","1","NA:NA:NANA","10","19",".526","5","8",".625","3","4",".750","0","5","5","5","1","0","3","1","28","20.9","-7"
"681","Kawhi Leonard","73",2017-04-10,"25-285","SAS","@","POR","L (-1)","1","NA:NA:NANA","8","11",".727","1","2",".500","1","1","1.000","0","0","0","0","1","1","2","0","18","13.2","-2"
"682","Kawhi Leonard","74",2017-04-12,"25-287","SAS","@","UTA","L (-4)","1","NA:NA:NANA","5","13",".385","1","2",".500","3","3","1.000","1","4","5","2","1","0","1","2","14","9.4","-3"
"683","Stephen Curry","1",2016-10-25,"28-225","GSW",NA,"SAS","L (-29)","1","NA:NA:NANA","9","18",".500","3","10",".300","5","6",".833","0","3","3","4","0","0","4","1","26","15.9","-9"
