"","X1","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Dates","Binary"
"1003",1003,"Philadelphia 76ers",19,"Fri Dec 2 2016","vs","Orlando Magic","L",NA,88,105,4,15,"L 5",2016-12-02,0
"1004",1004,"Philadelphia 76ers",20,"Sat Dec 3 2016","vs","Boston Celtics","L",NA,106,107,4,16,"L 6",2016-12-03,0
"1005",1005,"Philadelphia 76ers",21,"Mon Dec 5 2016","vs","Denver Nuggets","L",NA,98,106,4,17,"L 7",2016-12-06,0
"1006",1006,"Philadelphia 76ers",22,"Tue Dec 6 2016","@","Memphis Grizzlies","L",NA,91,96,4,18,"L 8",2016-12-08,0
"1007",1007,"Philadelphia 76ers",23,"Thu Dec 8 2016","@","New Orleans Pelicans","W",NA,99,88,5,18,"W 1",2016-12-09,1
"1008",1008,"Philadelphia 76ers",24,"Sun Dec 11 2016","@","Detroit Pistons","W",NA,97,79,6,18,"W 2",2016-12-11,1
"1009",1009,"Philadelphia 76ers",25,"Wed Dec 14 2016","vs","Toronto Raptors","L",NA,114,123,6,19,"L 1",2016-12-13,0
"1010",1010,"Philadelphia 76ers",26,"Fri Dec 16 2016","vs","Los Angeles Lakers","L",NA,89,100,6,20,"L 2",2016-12-17,0
"1011",1011,"Philadelphia 76ers",27,"Sun Dec 18 2016","vs","Brooklyn Nets","W",NA,108,107,7,20,"W 1",2016-12-19,1
"1012",1012,"Philadelphia 76ers",28,"Tue Dec 20 2016","vs","New Orleans Pelicans","L",NA,93,108,7,21,"L 1",2016-12-21,0
"1013",1013,"Philadelphia 76ers",29,"Fri Dec 23 2016","@","Phoenix Suns","L",NA,116,123,7,22,"L 2",2016-12-23,0
"1014",1014,"Philadelphia 76ers",30,"Mon Dec 26 2016","@","Sacramento Kings","L",NA,100,102,7,23,"L 3",2016-12-25,0
"1015",1015,"Philadelphia 76ers",31,"Thu Dec 29 2016","@","Utah Jazz","L",NA,83,100,7,24,"L 4",2016-12-26,0
"1016",1016,"Philadelphia 76ers",32,"Fri Dec 30 2016","@","Denver Nuggets","W",NA,124,122,8,24,"W 1",2016-12-28,1
"1017",1017,"Philadelphia 76ers",33,"Tue Jan 3 2017","vs","Minnesota Timberwolves","W",NA,93,91,9,24,"W 2",2016-12-30,1
"1018",1018,"Philadelphia 76ers",34,"Fri Jan 6 2017","@","Boston Celtics","L",NA,106,110,9,25,"L 1",2017-01-01,0
"1019",1019,"Philadelphia 76ers",35,"Sun Jan 8 2017","@","Brooklyn Nets","W",NA,105,95,10,25,"W 1",2017-01-03,1
"1020",1020,"Philadelphia 76ers",36,"Wed Jan 11 2017","vs","New York Knicks","W",NA,98,97,11,25,"W 2",2017-01-06,1
"1021",1021,"Philadelphia 76ers",37,"Fri Jan 13 2017","vs","Charlotte Hornets","W",NA,102,93,12,25,"W 3",2017-01-07,1
"1022",1022,"Philadelphia 76ers",38,"Sat Jan 14 2017","@","Washington Wizards","L",NA,93,109,12,26,"L 1",2017-01-09,0
"1023",1023,"Philadelphia 76ers",39,"Mon Jan 16 2017","@","Milwaukee Bucks","W",NA,113,104,13,26,"W 1",2017-01-11,1
"1024",1024,"Philadelphia 76ers",40,"Wed Jan 18 2017","vs","Toronto Raptors","W",NA,94,89,14,26,"W 2",2017-01-13,1
"1025",1025,"Philadelphia 76ers",41,"Fri Jan 20 2017","vs","Portland Trail Blazers","W",NA,93,92,15,26,"W 3",2017-01-15,1
"1026",1026,"Philadelphia 76ers",42,"Sat Jan 21 2017","@","Atlanta Hawks","L",NA,93,110,15,27,"L 1",2017-01-17,0
"1027",1027,"Philadelphia 76ers",43,"Tue Jan 24 2017","vs","Los Angeles Clippers","W",NA,121,110,16,27,"W 1",2017-01-19,1
"1028",1028,"Philadelphia 76ers",44,"Wed Jan 25 2017","@","Milwaukee Bucks","W",NA,114,109,17,27,"W 2",2017-01-22,1
"1029",1029,"Philadelphia 76ers",45,"Fri Jan 27 2017","vs","Houston Rockets","L",NA,118,123,17,28,"L 1",2017-01-24,0
"1030",1030,"Philadelphia 76ers",46,"Sun Jan 29 2017","@","Chicago Bulls","L",NA,108,121,17,29,"L 2",2017-01-26,0
"1031",1031,"Philadelphia 76ers",47,"Mon Jan 30 2017","vs","Sacramento Kings","W",NA,122,119,18,29,"W 1",2017-01-28,1
"1032",1032,"Philadelphia 76ers",48,"Wed Feb 1 2017","@","Dallas Mavericks","L",NA,95,113,18,30,"L 1",2017-01-30,0
"1033",1033,"Philadelphia 76ers",49,"Thu Feb 2 2017","@","San Antonio Spurs","L",NA,86,102,18,31,"L 2",2017-02-01,0
"1034",1034,"Philadelphia 76ers",50,"Sat Feb 4 2017","@","Miami Heat","L",NA,102,125,18,32,"L 3",2017-02-03,0
"1035",1035,"Philadelphia 76ers",51,"Mon Feb 6 2017","@","Detroit Pistons","L",NA,96,113,18,33,"L 4",2017-02-04,0
"1036",1036,"Philadelphia 76ers",52,"Wed Feb 8 2017","vs","San Antonio Spurs","L",NA,103,111,18,34,"L 5",2017-02-06,0
"1037",1037,"Philadelphia 76ers",53,"Thu Feb 9 2017","@","Orlando Magic","W",NA,112,111,19,34,"W 1",2017-02-08,1
"1038",1038,"Philadelphia 76ers",54,"Sat Feb 11 2017","vs","Miami Heat","W",NA,117,109,20,34,"W 2",2017-02-10,1
"1039",1039,"Philadelphia 76ers",55,"Mon Feb 13 2017","@","Charlotte Hornets","W",NA,105,99,21,34,"W 3",2017-02-12,1
"1040",1040,"Philadelphia 76ers",56,"Wed Feb 15 2017","@","Boston Celtics","L",NA,108,116,21,35,"L 1",2017-02-14,0
"1041",1041,"Philadelphia 76ers",57,"Fri Feb 24 2017","vs","Washington Wizards","W",NA,120,112,22,35,"W 1",2017-02-15,1
"1042",1042,"Philadelphia 76ers",58,"Sat Feb 25 2017","@","New York Knicks","L",NA,109,110,22,36,"L 1",2017-02-24,0
"1043",1043,"Philadelphia 76ers",59,"Mon Feb 27 2017","vs","Golden State Warriors","L",NA,108,119,22,37,"L 2",2017-02-25,0
"1044",1044,"Philadelphia 76ers",60,"Wed Mar 1 2017","@","Miami Heat","L",NA,98,125,22,38,"L 3",2017-02-27,0
"1045",1045,"Philadelphia 76ers",61,"Fri Mar 3 2017","vs","New York Knicks","W",NA,105,102,23,38,"W 1",2017-03-01,1
"1046",1046,"Philadelphia 76ers",62,"Sat Mar 4 2017","vs","Detroit Pistons","L",NA,106,136,23,39,"L 1",2017-03-04,0
"1047",1047,"Philadelphia 76ers",63,"Mon Mar 6 2017","vs","Milwaukee Bucks","L",NA,98,112,23,40,"L 2",2017-03-08,0
"1048",1048,"Philadelphia 76ers",64,"Thu Mar 9 2017","@","Portland Trail Blazers","L","OT",108,114,23,41,"L 3",2017-03-10,0
"1049",1049,"Philadelphia 76ers",65,"Sat Mar 11 2017","@","Los Angeles Clippers","L",NA,100,112,23,42,"L 4",2017-03-11,0
"1050",1050,"Philadelphia 76ers",66,"Sun Mar 12 2017","@","Los Angeles Lakers","W",NA,118,116,24,42,"W 1",2017-03-13,1
"1051",1051,"Philadelphia 76ers",67,"Tue Mar 14 2017","@","Golden State Warriors","L",NA,104,106,24,43,"L 1",2017-03-15,0
"1052",1052,"Philadelphia 76ers",68,"Fri Mar 17 2017","vs","Dallas Mavericks","W",NA,116,74,25,43,"W 1",2017-03-17,1
"1053",1053,"Philadelphia 76ers",69,"Sun Mar 19 2017","vs","Boston Celtics","W",NA,105,99,26,43,"W 2",2017-03-19,1
"1054",1054,"Philadelphia 76ers",70,"Mon Mar 20 2017","@","Orlando Magic","L","OT",109,112,26,44,"L 1",2017-03-21,0
"1055",1055,"Philadelphia 76ers",71,"Wed Mar 22 2017","@","Oklahoma City Thunder","L",NA,97,122,26,45,"L 2",2017-03-24,0
"1056",1056,"Philadelphia 76ers",72,"Fri Mar 24 2017","@","Chicago Bulls","W",NA,117,107,27,45,"W 1",2017-03-25,1
"1057",1057,"Philadelphia 76ers",73,"Sun Mar 26 2017","@","Indiana Pacers","L",NA,94,107,27,46,"L 1",2017-03-28,0
"1058",1058,"Philadelphia 76ers",74,"Tue Mar 28 2017","@","Brooklyn Nets","W",NA,106,101,28,46,"W 1",2017-03-30,1
"1059",1059,"Philadelphia 76ers",75,"Wed Mar 29 2017","vs","Atlanta Hawks","L",NA,92,99,28,47,"L 1",2017-04-01,0
"1060",1060,"Philadelphia 76ers",76,"Fri Mar 31 2017","@","Cleveland Cavaliers","L",NA,105,122,28,48,"L 2",2017-04-03,0
"1061",1061,"Philadelphia 76ers",77,"Sun Apr 2 2017","@","Toronto Raptors","L",NA,105,113,28,49,"L 3",2017-04-04,0
"1062",1062,"Philadelphia 76ers",78,"Tue Apr 4 2017","vs","Brooklyn Nets","L",NA,118,141,28,50,"L 4",2017-04-06,0
"1063",1063,"Philadelphia 76ers",79,"Thu Apr 6 2017","vs","Chicago Bulls","L",NA,90,102,28,51,"L 5",2017-04-07,0
"1064",1064,"Philadelphia 76ers",80,"Sat Apr 8 2017","vs","Milwaukee Bucks","L",NA,82,90,28,52,"L 6",2017-04-09,0
"1065",1065,"Philadelphia 76ers",81,"Mon Apr 10 2017","vs","Indiana Pacers","L",NA,111,120,28,53,"L 7",2017-04-11,0
"1066",1066,"Philadelphia 76ers",82,"Wed Apr 12 2017","@","New York Knicks","L",NA,113,114,28,54,"L 8",2017-04-12,0
"1067",1067,"Orlando Magic",1,"Wed Oct 26 2016","vs","Miami Heat","L",NA,96,108,0,1,"L 1",2016-10-26,0
"1068",1068,"Orlando Magic",2,"Fri Oct 28 2016","@","Detroit Pistons","L",NA,82,108,0,2,"L 2",2016-10-28,0
"1069",1069,"Orlando Magic",3,"Sat Oct 29 2016","@","Cleveland Cavaliers","L",NA,99,105,0,3,"L 3",2016-10-30,0
"1070",1070,"Orlando Magic",4,"Tue Nov 1 2016","@","Philadelphia 76ers","W",NA,103,101,1,3,"W 1",2016-11-01,1
"1071",1071,"Orlando Magic",5,"Thu Nov 3 2016","vs","Sacramento Kings","W",NA,102,94,2,3,"W 2",2016-11-02,1
"1072",1072,"Orlando Magic",6,"Sat Nov 5 2016","vs","Washington Wizards","W",NA,88,86,3,3,"W 3",2016-11-04,1
"1073",1073,"Orlando Magic",7,"Mon Nov 7 2016","@","Chicago Bulls","L",NA,80,112,3,4,"L 1",2016-11-06,0
"1074",1074,"Orlando Magic",8,"Wed Nov 9 2016","vs","Minnesota Timberwolves","L",NA,107,123,3,5,"L 2",2016-11-08,0
"1075",1075,"Orlando Magic",9,"Fri Nov 11 2016","vs","Utah Jazz","L",NA,74,87,3,6,"L 3",2016-11-10,0
"1076",1076,"Orlando Magic",10,"Sun Nov 13 2016","@","Oklahoma City Thunder","W",NA,119,117,4,6,"W 1",2016-11-12,1
"1077",1077,"Orlando Magic",11,"Mon Nov 14 2016","@","Indiana Pacers","L",NA,69,88,4,7,"L 1",2016-11-13,0
"1078",1078,"Orlando Magic",12,"Wed Nov 16 2016","vs","New Orleans Pelicans","W",NA,89,82,5,7,"W 1",2016-11-15,1
"1079",1079,"Orlando Magic",13,"Sat Nov 19 2016","vs","Dallas Mavericks","W",NA,95,87,6,7,"W 2",2016-11-18,1
"1080",1080,"Orlando Magic",14,"Mon Nov 21 2016","@","Milwaukee Bucks","L",NA,89,93,6,8,"L 1",2016-11-20,0
"1081",1081,"Orlando Magic",15,"Wed Nov 23 2016","vs","Phoenix Suns","L",NA,87,92,6,9,"L 2",2016-11-22,0
"1082",1082,"Orlando Magic",16,"Fri Nov 25 2016","vs","Washington Wizards","L",NA,91,94,6,10,"L 3",2016-11-23,0
"1083",1083,"Orlando Magic",17,"Sun Nov 27 2016","vs","Milwaukee Bucks","L",NA,96,104,6,11,"L 4",2016-11-25,0
"1084",1084,"Orlando Magic",18,"Tue Nov 29 2016","@","San Antonio Spurs","W",NA,95,83,7,11,"W 1",2016-11-27,1
"1085",1085,"Orlando Magic",19,"Thu Dec 1 2016","@","Memphis Grizzlies","L",NA,94,95,7,12,"L 1",2016-11-29,0
"1086",1086,"Orlando Magic",20,"Fri Dec 2 2016","@","Philadelphia 76ers","W",NA,105,88,8,12,"W 1",2016-11-30,1
"1087",1087,"Orlando Magic",21,"Sun Dec 4 2016","@","Detroit Pistons","W",NA,98,92,9,12,"W 2",2016-12-02,1
"1088",1088,"Orlando Magic",22,"Tue Dec 6 2016","@","Washington Wizards","W",NA,124,116,10,12,"W 3",2016-12-03,1
"1089",1089,"Orlando Magic",23,"Wed Dec 7 2016","vs","Boston Celtics","L",NA,87,117,10,13,"L 1",2016-12-05,0
"1090",1090,"Orlando Magic",24,"Fri Dec 9 2016","@","Charlotte Hornets","L",NA,88,109,10,14,"L 2",2016-12-07,0
"1091",1091,"Orlando Magic",25,"Sat Dec 10 2016","vs","Denver Nuggets","L",NA,113,121,10,15,"L 3",2016-12-09,0
"1092",1092,"Orlando Magic",26,"Tue Dec 13 2016","@","Atlanta Hawks","W",NA,131,120,11,15,"W 1",2016-12-11,1
"1093",1093,"Orlando Magic",27,"Wed Dec 14 2016","vs","Los Angeles Clippers","L",NA,108,113,11,16,"L 1",2016-12-12,0
"1094",1094,"Orlando Magic",28,"Fri Dec 16 2016","vs","Brooklyn Nets","W",NA,118,111,12,16,"W 1",2016-12-14,1
"1095",1095,"Orlando Magic",29,"Sun Dec 18 2016","vs","Toronto Raptors","L",NA,79,109,12,17,"L 1",2016-12-16,0
"1096",1096,"Orlando Magic",30,"Tue Dec 20 2016","@","Miami Heat","W","2OT",136,130,13,17,"W 1",2016-12-17,1
"1097",1097,"Orlando Magic",31,"Thu Dec 22 2016","@","New York Knicks","L",NA,95,106,13,18,"L 1",2016-12-20,0
"1098",1098,"Orlando Magic",32,"Fri Dec 23 2016","vs","Los Angeles Lakers","W",NA,109,90,14,18,"W 1",2016-12-22,1
"1099",1099,"Orlando Magic",33,"Mon Dec 26 2016","vs","Memphis Grizzlies","W",NA,112,102,15,18,"W 2",2016-12-23,1
"1100",1100,"Orlando Magic",34,"Wed Dec 28 2016","vs","Charlotte Hornets","L",NA,101,120,15,19,"L 1",2016-12-25,0
"1101",1101,"Orlando Magic",35,"Sun Jan 1 2017","@","Indiana Pacers","L",NA,104,117,15,20,"L 2",2016-12-27,0
"1102",1102,"Orlando Magic",36,"Mon Jan 2 2017","@","New York Knicks","W",NA,115,103,16,20,"W 1",2016-12-29,1
"1103",1103,"Orlando Magic",37,"Wed Jan 4 2017","vs","Atlanta Hawks","L",NA,92,111,16,21,"L 1",2017-01-01,0
"1104",1104,"Orlando Magic",38,"Fri Jan 6 2017","vs","Houston Rockets","L",NA,93,100,16,22,"L 2",2017-01-03,0
"1105",1105,"Orlando Magic",39,"Sun Jan 8 2017","@","Los Angeles Lakers","L",NA,95,111,16,23,"L 3",2017-01-05,0
"1106",1106,"Orlando Magic",40,"Wed Jan 11 2017","@","Los Angeles Clippers","L",NA,96,105,16,24,"L 4",2017-01-06,0
"1107",1107,"Orlando Magic",41,"Fri Jan 13 2017","@","Portland Trail Blazers","W",NA,115,109,17,24,"W 1",2017-01-08,1
"1108",1108,"Orlando Magic",42,"Sat Jan 14 2017","@","Utah Jazz","L",NA,107,114,17,25,"L 1",2017-01-10,0
"1109",1109,"Orlando Magic",43,"Mon Jan 16 2017","@","Denver Nuggets","L",NA,112,125,17,26,"L 2",2017-01-12,0
"1110",1110,"Orlando Magic",44,"Wed Jan 18 2017","@","New Orleans Pelicans","L",NA,98,118,17,27,"L 3",2017-01-14,0
"1111",1111,"Orlando Magic",45,"Fri Jan 20 2017","vs","Milwaukee Bucks","W",NA,112,96,18,27,"W 1",2017-01-15,1
"1112",1112,"Orlando Magic",46,"Sun Jan 22 2017","vs","Golden State Warriors","L",NA,98,118,18,28,"L 1",2017-01-17,0
"1113",1113,"Orlando Magic",47,"Tue Jan 24 2017","vs","Chicago Bulls","L",NA,92,100,18,29,"L 2",2017-01-20,0
"1114",1114,"Orlando Magic",48,"Fri Jan 27 2017","@","Boston Celtics","L",NA,98,128,18,30,"L 3",2017-01-22,0
"1115",1115,"Orlando Magic",49,"Sun Jan 29 2017","@","Toronto Raptors","W",NA,114,113,19,30,"W 1",2017-01-25,1
"1116",1116,"Orlando Magic",50,"Mon Jan 30 2017","@","Minnesota Timberwolves","L","OT",105,111,19,31,"L 1",2017-01-26,0
"1117",1117,"Orlando Magic",51,"Wed Feb 1 2017","vs","Indiana Pacers","L",NA,88,98,19,32,"L 2",2017-01-31,0
"1118",1118,"Orlando Magic",52,"Fri Feb 3 2017","vs","Toronto Raptors","W",NA,102,94,20,32,"W 1",2017-02-02,1
"1119",1119,"Orlando Magic",53,"Sat Feb 4 2017","@","Atlanta Hawks","L",NA,86,113,20,33,"L 1",2017-02-03,0
"1120",1120,"Orlando Magic",54,"Tue Feb 7 2017","@","Houston Rockets","L",NA,104,128,20,34,"L 2",2017-02-06,0
"1121",1121,"Orlando Magic",55,"Thu Feb 9 2017","vs","Philadelphia 76ers","L",NA,111,112,20,35,"L 3",2017-02-08,0
"1122",1122,"Orlando Magic",56,"Sat Feb 11 2017","@","Dallas Mavericks","L",NA,80,112,20,36,"L 4",2017-02-10,0
"1123",1123,"Orlando Magic",57,"Mon Feb 13 2017","@","Miami Heat","W",NA,116,107,21,36,"W 1",2017-02-14,1
"1124",1124,"Orlando Magic",58,"Wed Feb 15 2017","vs","San Antonio Spurs","L",NA,79,107,21,37,"L 1",2017-02-15,0
"1125",1125,"Orlando Magic",59,"Thu Feb 23 2017","vs","Portland Trail Blazers","L",NA,103,112,21,38,"L 2",2017-02-24,0
"1126",1126,"Orlando Magic",60,"Sat Feb 25 2017","vs","Atlanta Hawks","W",NA,105,86,22,38,"W 1",2017-02-26,1
"1127",1127,"Orlando Magic",61,"Wed Mar 1 2017","vs","New York Knicks","L",NA,90,101,22,39,"L 1",2017-02-28,0
"1128",1128,"Orlando Magic",62,"Fri Mar 3 2017","vs","Miami Heat","W",NA,110,99,23,39,"W 1",2017-03-03,1
"1129",1129,"Orlando Magic",63,"Sun Mar 5 2017","@","Washington Wizards","L",NA,114,115,23,40,"L 1",2017-03-05,0
"1130",1130,"Orlando Magic",64,"Mon Mar 6 2017","vs","New York Knicks","L",NA,105,113,23,41,"L 2",2017-03-07,0
"1131",1131,"Orlando Magic",65,"Wed Mar 8 2017","vs","Chicago Bulls","W",NA,98,91,24,41,"W 1",2017-03-09,1
"1132",1132,"Orlando Magic",66,"Fri Mar 10 2017","@","Charlotte Hornets","L",NA,81,121,24,42,"L 1",2017-03-12,0
"1133",1133,"Orlando Magic",67,"Sat Mar 11 2017","vs","Cleveland Cavaliers","L",NA,104,116,24,43,"L 2",2017-03-13,0
"1134",1134,"Orlando Magic",68,"Mon Mar 13 2017","@","Sacramento Kings","L",NA,115,120,24,44,"L 3",2017-03-15,0
"1135",1135,"Orlando Magic",69,"Thu Mar 16 2017","@","Golden State Warriors","L",NA,92,122,24,45,"L 4",2017-03-17,0
"1136",1136,"Orlando Magic",70,"Fri Mar 17 2017","@","Phoenix Suns","W",NA,109,103,25,45,"W 1",2017-03-19,1
"1137",1137,"Orlando Magic",71,"Mon Mar 20 2017","vs","Philadelphia 76ers","W","OT",112,109,26,45,"W 2",2017-03-21,1
"1138",1138,"Orlando Magic",72,"Wed Mar 22 2017","vs","Charlotte Hornets","L",NA,102,109,26,46,"L 1",2017-03-24,0
"1139",1139,"Orlando Magic",73,"Fri Mar 24 2017","vs","Detroit Pistons","W",NA,115,87,27,46,"W 1",2017-03-26,1
"1140",1140,"Orlando Magic",74,"Mon Mar 27 2017","@","Toronto Raptors","L",NA,112,131,27,47,"L 1",2017-03-28,0
"1141",1141,"Orlando Magic",75,"Wed Mar 29 2017","vs","Oklahoma City Thunder","L","OT",106,114,27,48,"L 2",2017-03-30,0
"1142",1142,"Orlando Magic",76,"Fri Mar 31 2017","@","Boston Celtics","L",NA,116,117,27,49,"L 3",2017-04-01,0
"1143",1143,"Orlando Magic",77,"Sat Apr 1 2017","@","Brooklyn Nets","L",NA,111,121,27,50,"L 4",2017-04-02,0
"1144",1144,"Orlando Magic",78,"Tue Apr 4 2017","@","Cleveland Cavaliers","L",NA,102,122,27,51,"L 5",2017-04-05,0
"1145",1145,"Orlando Magic",79,"Thu Apr 6 2017","vs","Brooklyn Nets","W",NA,115,107,28,51,"W 1",2017-04-07,1
"1146",1146,"Orlando Magic",80,"Sat Apr 8 2017","vs","Indiana Pacers","L",NA,112,127,28,52,"L 1",2017-04-09,0
"1147",1147,"Orlando Magic",81,"Mon Apr 10 2017","@","Chicago Bulls","L",NA,75,122,28,53,"L 2",2017-04-11,0
"1148",1148,"Orlando Magic",82,"Wed Apr 12 2017","vs","Detroit Pistons","W",NA,113,109,29,53,"W 1",2017-04-12,1
"1149",1149,"Brooklyn Nets",1,"Wed Oct 26 2016","@","Boston Celtics","L",NA,117,122,0,1,"L 1",2016-10-26,0
"1150",1150,"Brooklyn Nets",2,"Fri Oct 28 2016","vs","Indiana Pacers","W",NA,103,94,1,1,"W 1",2016-10-28,1
"1151",1151,"Brooklyn Nets",3,"Sat Oct 29 2016","@","Milwaukee Bucks","L",NA,108,110,1,2,"L 1",2016-10-30,0
"1152",1152,"Brooklyn Nets",4,"Mon Oct 31 2016","vs","Chicago Bulls","L",NA,88,118,1,3,"L 2",2016-10-31,0
"1153",1153,"Brooklyn Nets",5,"Wed Nov 2 2016","vs","Detroit Pistons","W",NA,109,101,2,3,"W 1",2016-11-02,1
"1154",1154,"Brooklyn Nets",6,"Fri Nov 4 2016","vs","Charlotte Hornets","L",NA,95,99,2,4,"L 1",2016-11-04,0
"1155",1155,"Brooklyn Nets",7,"Tue Nov 8 2016","vs","Minnesota Timberwolves","W",NA,119,110,3,4,"W 1",2016-11-06,1
"1156",1156,"Brooklyn Nets",8,"Wed Nov 9 2016","@","New York Knicks","L",NA,96,110,3,5,"L 1",2016-11-08,0
"1157",1157,"Brooklyn Nets",9,"Sat Nov 12 2016","@","Phoenix Suns","W",NA,122,104,4,5,"W 1",2016-11-09,1
"1158",1158,"Brooklyn Nets",10,"Mon Nov 14 2016","@","Los Angeles Clippers","L",NA,95,127,4,6,"L 1",2016-11-12,0
"1159",1159,"Brooklyn Nets",11,"Tue Nov 15 2016","@","Los Angeles Lakers","L",NA,118,125,4,7,"L 2",2016-11-13,0
"1160",1160,"Brooklyn Nets",12,"Fri Nov 18 2016","@","Oklahoma City Thunder","L",NA,105,124,4,8,"L 3",2016-11-16,0
"1161",1161,"Brooklyn Nets",13,"Sun Nov 20 2016","vs","Portland Trail Blazers","L",NA,109,129,4,9,"L 4",2016-11-18,0
"1162",1162,"Brooklyn Nets",14,"Wed Nov 23 2016","vs","Boston Celtics","L",NA,92,111,4,10,"L 5",2016-11-19,0
"1163",1163,"Brooklyn Nets",15,"Fri Nov 25 2016","@","Indiana Pacers","L",NA,97,118,4,11,"L 6",2016-11-21,0
"1164",1164,"Brooklyn Nets",16,"Sun Nov 27 2016","vs","Sacramento Kings","L",NA,105,122,4,12,"L 7",2016-11-23,0
"1165",1165,"Brooklyn Nets",17,"Tue Nov 29 2016","vs","Los Angeles Clippers","W","2OT",127,122,5,12,"W 1",2016-11-25,1
"1166",1166,"Brooklyn Nets",18,"Thu Dec 1 2016","vs","Milwaukee Bucks","L",NA,93,111,5,13,"L 1",2016-11-27,0
"1167",1167,"Brooklyn Nets",19,"Sat Dec 3 2016","@","Milwaukee Bucks","L",NA,103,112,5,14,"L 2",2016-11-30,0
"1168",1168,"Brooklyn Nets",20,"Mon Dec 5 2016","vs","Washington Wizards","L",NA,113,118,5,15,"L 3",2016-12-03,0
"1169",1169,"Brooklyn Nets",21,"Wed Dec 7 2016","vs","Denver Nuggets","W",NA,116,111,6,15,"W 1",2016-12-06,1
"1170",1170,"Brooklyn Nets",22,"Sat Dec 10 2016","@","San Antonio Spurs","L",NA,101,130,6,16,"L 1",2016-12-07,0
"1171",1171,"Brooklyn Nets",23,"Mon Dec 12 2016","@","Houston Rockets","L",NA,118,122,6,17,"L 2",2016-12-09,0
"1172",1172,"Brooklyn Nets",24,"Wed Dec 14 2016","vs","Los Angeles Lakers","W",NA,107,97,7,17,"W 1",2016-12-11,1
"1173",1173,"Brooklyn Nets",25,"Fri Dec 16 2016","@","Orlando Magic","L",NA,111,118,7,18,"L 1",2016-12-13,0
"1174",1174,"Brooklyn Nets",26,"Sun Dec 18 2016","@","Philadelphia 76ers","L",NA,107,108,7,19,"L 2",2016-12-15,0
"1175",1175,"Brooklyn Nets",27,"Tue Dec 20 2016","@","Toronto Raptors","L",NA,104,116,7,20,"L 3",2016-12-17,0
"1176",1176,"Brooklyn Nets",28,"Thu Dec 22 2016","vs","Golden State Warriors","L",NA,101,117,7,21,"L 4",2016-12-19,0
"1177",1177,"Brooklyn Nets",29,"Fri Dec 23 2016","@","Cleveland Cavaliers","L",NA,99,119,7,22,"L 5",2016-12-21,0
"1178",1178,"Brooklyn Nets",30,"Mon Dec 26 2016","vs","Charlotte Hornets","W",NA,120,118,8,22,"W 1",2016-12-23,1
"1179",1179,"Brooklyn Nets",31,"Wed Dec 28 2016","@","Chicago Bulls","L",NA,99,101,8,23,"L 1",2016-12-26,0
"1180",1180,"Brooklyn Nets",32,"Fri Dec 30 2016","@","Washington Wizards","L",NA,95,118,8,24,"L 2",2016-12-28,0
"1181",1181,"Brooklyn Nets",33,"Mon Jan 2 2017","vs","Utah Jazz","L",NA,89,101,8,25,"L 3",2016-12-29,0
"1182",1182,"Brooklyn Nets",34,"Thu Jan 5 2017","@","Indiana Pacers","L",NA,109,121,8,26,"L 4",2016-12-31,0
"1183",1183,"Brooklyn Nets",35,"Fri Jan 6 2017","vs","Cleveland Cavaliers","L",NA,108,116,8,27,"L 5",2017-01-02,0
"1184",1184,"Brooklyn Nets",36,"Sun Jan 8 2017","vs","Philadelphia 76ers","L",NA,95,105,8,28,"L 6",2017-01-03,0
"1185",1185,"Brooklyn Nets",37,"Tue Jan 10 2017","vs","Atlanta Hawks","L",NA,97,117,8,29,"L 7",2017-01-05,0
"1186",1186,"Brooklyn Nets",38,"Thu Jan 12 2017","vs","New Orleans Pelicans","L",NA,95,104,8,30,"L 8",2017-01-08,0
"1187",1187,"Brooklyn Nets",39,"Fri Jan 13 2017","@","Toronto Raptors","L",NA,113,132,8,31,"L 9",2017-01-12,0
"1188",1188,"Brooklyn Nets",40,"Sun Jan 15 2017","vs","Houston Rockets","L",NA,112,137,8,32,"L 10",2017-01-14,0
"1189",1189,"Brooklyn Nets",41,"Tue Jan 17 2017","vs","Toronto Raptors","L",NA,109,119,8,33,"L 11",2017-01-16,0
"1190",1190,"Brooklyn Nets",42,"Fri Jan 20 2017","@","New Orleans Pelicans","W",NA,143,114,9,33,"W 1",2017-01-19,1
"1191",1191,"Brooklyn Nets",43,"Sat Jan 21 2017","@","Charlotte Hornets","L",NA,105,112,9,34,"L 1",2017-01-21,0
"1192",1192,"Brooklyn Nets",44,"Mon Jan 23 2017","vs","San Antonio Spurs","L",NA,86,112,9,35,"L 2",2017-01-22,0
"1193",1193,"Brooklyn Nets",45,"Wed Jan 25 2017","vs","Miami Heat","L",NA,106,109,9,36,"L 3",2017-01-24,0
"1194",1194,"Brooklyn Nets",46,"Fri Jan 27 2017","@","Cleveland Cavaliers","L",NA,116,124,9,37,"L 4",2017-01-26,0
"1195",1195,"Brooklyn Nets",47,"Sat Jan 28 2017","@","Minnesota Timberwolves","L",NA,109,129,9,38,"L 5",2017-01-28,0
"1196",1196,"Brooklyn Nets",48,"Mon Jan 30 2017","@","Miami Heat","L",NA,96,104,9,39,"L 6",2017-01-30,0
"1197",1197,"Brooklyn Nets",49,"Wed Feb 1 2017","vs","New York Knicks","L",NA,90,95,9,40,"L 7",2017-02-01,0
