"","Team","G","Date","X3","Opponent","X5","X6","Tm","Opp","W","L","Streak","Notes"
"684","Miami Heat",28,"Sun Dec 18 2016",NA,"Boston Celtics","L",NA,95,105,9,19,"L 2",NA
"685","Miami Heat",29,"Tue Dec 20 2016",NA,"Orlando Magic","L","2OT",130,136,9,20,"L 3",NA
"686","Miami Heat",30,"Thu Dec 22 2016",NA,"Los Angeles Lakers","W",NA,115,107,10,20,"W 1",NA
"687","Miami Heat",31,"Fri Dec 23 2016","@","New Orleans Pelicans","L",NA,87,91,10,21,"L 1",NA
"688","Miami Heat",32,"Tue Dec 27 2016",NA,"Oklahoma City Thunder","L",NA,94,106,10,22,"L 2",NA
"689","Miami Heat",33,"Thu Dec 29 2016","@","Charlotte Hornets","L",NA,82,91,10,23,"L 3",NA
"690","Miami Heat",34,"Fri Dec 30 2016","@","Boston Celtics","L",NA,114,117,10,24,"L 4",NA
"691","Miami Heat",35,"Sun Jan 1 2017",NA,"Detroit Pistons","L",NA,98,107,10,25,"L 5",NA
"692","Miami Heat",36,"Tue Jan 3 2017","@","Phoenix Suns","L",NA,90,99,10,26,"L 6",NA
"693","Miami Heat",37,"Wed Jan 4 2017","@","Sacramento Kings","W",NA,107,102,11,26,"W 1",NA
"694","Miami Heat",38,"Fri Jan 6 2017","@","Los Angeles Lakers","L",NA,100,127,11,27,"L 1",NA
"695","Miami Heat",39,"Sun Jan 8 2017","@","Los Angeles Clippers","L",NA,86,98,11,28,"L 2",NA
"696","Miami Heat",40,"Tue Jan 10 2017","@","Golden State Warriors","L",NA,95,107,11,29,"L 3",NA
"697","Miami Heat",41,"Fri Jan 13 2017","@","Milwaukee Bucks","L",NA,108,116,11,30,"L 4",NA
"698","Miami Heat",42,"Tue Jan 17 2017",NA,"Houston Rockets","W",NA,109,103,12,30,"W 1",NA
"699","Miami Heat",43,"Thu Jan 19 2017",NA,"Dallas Mavericks","W",NA,99,95,13,30,"W 2",NA
"700","Miami Heat",44,"Sat Jan 21 2017",NA,"Milwaukee Bucks","W",NA,109,97,14,30,"W 3",NA
"701","Miami Heat",45,"Mon Jan 23 2017",NA,"Golden State Warriors","W",NA,105,102,15,30,"W 4",NA
"702","Miami Heat",46,"Wed Jan 25 2017","@","Brooklyn Nets","W",NA,109,106,16,30,"W 5",NA
"703","Miami Heat",47,"Fri Jan 27 2017","@","Chicago Bulls","W",NA,100,88,17,30,"W 6",NA
"704","Miami Heat",48,"Sat Jan 28 2017",NA,"Detroit Pistons","W",NA,116,103,18,30,"W 7",NA
"705","Miami Heat",49,"Mon Jan 30 2017",NA,"Brooklyn Nets","W",NA,104,96,19,30,"W 8",NA
"706","Miami Heat",50,"Wed Feb 1 2017",NA,"Atlanta Hawks","W",NA,116,93,20,30,"W 9",NA
"707","Miami Heat",51,"Sat Feb 4 2017",NA,"Philadelphia 76ers","W",NA,125,102,21,30,"W 10",NA
"708","Miami Heat",52,"Mon Feb 6 2017","@","Minnesota Timberwolves","W",NA,115,113,22,30,"W 11",NA
"709","Miami Heat",53,"Wed Feb 8 2017","@","Milwaukee Bucks","W",NA,106,88,23,30,"W 12",NA
"710","Miami Heat",54,"Fri Feb 10 2017","@","Brooklyn Nets","W",NA,108,99,24,30,"W 13",NA
"711","Miami Heat",55,"Sat Feb 11 2017","@","Philadelphia 76ers","L",NA,109,117,24,31,"L 1",NA
"712","Miami Heat",56,"Mon Feb 13 2017",NA,"Orlando Magic","L",NA,107,116,24,32,"L 2",NA
"713","Miami Heat",57,"Wed Feb 15 2017","@","Houston Rockets","W",NA,117,109,25,32,"W 1",NA
"714","Miami Heat",58,"Fri Feb 24 2017","@","Atlanta Hawks","W",NA,108,90,26,32,"W 2",NA
"715","Miami Heat",59,"Sat Feb 25 2017",NA,"Indiana Pacers","W",NA,113,95,27,32,"W 3",NA
"716","Miami Heat",60,"Mon Feb 27 2017","@","Dallas Mavericks","L",NA,89,96,27,33,"L 1",NA
"717","Miami Heat",61,"Wed Mar 1 2017",NA,"Philadelphia 76ers","W",NA,125,98,28,33,"W 1",NA
"718","Miami Heat",62,"Fri Mar 3 2017","@","Orlando Magic","L",NA,99,110,28,34,"L 1",NA
"719","Miami Heat",63,"Sat Mar 4 2017",NA,"Cleveland Cavaliers","W",NA,120,92,29,34,"W 1",NA
"720","Miami Heat",64,"Mon Mar 6 2017","@","Cleveland Cavaliers","W",NA,106,98,30,34,"W 2",NA
"721","Miami Heat",65,"Wed Mar 8 2017",NA,"Charlotte Hornets","W",NA,108,101,31,34,"W 3",NA
"722","Miami Heat",66,"Sat Mar 11 2017",NA,"Toronto Raptors","W",NA,104,89,32,34,"W 4",NA
"723","Miami Heat",67,"Sun Mar 12 2017","@","Indiana Pacers","L",NA,98,102,32,35,"L 1",NA
"724","Miami Heat",68,"Wed Mar 15 2017",NA,"New Orleans Pelicans","W",NA,120,112,33,35,"W 1",NA
"725","Miami Heat",69,"Fri Mar 17 2017",NA,"Minnesota Timberwolves","W",NA,123,105,34,35,"W 2",NA
"726","Miami Heat",70,"Sun Mar 19 2017",NA,"Portland Trail Blazers","L",NA,104,115,34,36,"L 1",NA
"727","Miami Heat",71,"Tue Mar 21 2017",NA,"Phoenix Suns","W",NA,112,97,35,36,"W 1",NA
"728","Miami Heat",72,"Thu Mar 23 2017",NA,"Toronto Raptors","L",NA,84,101,35,37,"L 1",NA
"729","Miami Heat",73,"Sun Mar 26 2017","@","Boston Celtics","L",NA,108,112,35,38,"L 2",NA
"730","Miami Heat",74,"Tue Mar 28 2017","@","Detroit Pistons","W",NA,97,96,36,38,"W 1",NA
"731","Miami Heat",75,"Wed Mar 29 2017","@","New York Knicks","W",NA,105,88,37,38,"W 2",NA
"732","Miami Heat",76,"Fri Mar 31 2017",NA,"New York Knicks","L",NA,94,98,37,39,"L 1",NA
"733","Miami Heat",77,"Sun Apr 2 2017",NA,"Denver Nuggets","L",NA,113,116,37,40,"L 2",NA
"734","Miami Heat",78,"Wed Apr 5 2017","@","Charlotte Hornets","W",NA,112,99,38,40,"W 1",NA
"735","Miami Heat",79,"Fri Apr 7 2017","@","Toronto Raptors","L",NA,94,96,38,41,"L 1",NA
"736","Miami Heat",80,"Sat Apr 8 2017","@","Washington Wizards","W",NA,106,103,39,41,"W 1",NA
"737","Miami Heat",81,"Mon Apr 10 2017",NA,"Cleveland Cavaliers","W","OT",124,121,40,41,"W 2",NA
"738","Miami Heat",82,"Wed Apr 12 2017",NA,"Washington Wizards","W",NA,110,102,41,41,"W 3",NA
"739","Detroit Pistons",1,"Wed Oct 26 2016","@","Toronto Raptors","L",NA,91,109,0,1,"L 1",NA
"740","Detroit Pistons",2,"Fri Oct 28 2016",NA,"Orlando Magic","W",NA,108,82,1,1,"W 1",NA
"741","Detroit Pistons",3,"Sun Oct 30 2016",NA,"Milwaukee Bucks","W",NA,98,83,2,1,"W 2",NA
"742","Detroit Pistons",4,"Tue Nov 1 2016",NA,"New York Knicks","W",NA,102,89,3,1,"W 3",NA
"743","Detroit Pistons",5,"Wed Nov 2 2016","@","Brooklyn Nets","L",NA,101,109,3,2,"L 1",NA
"744","Detroit Pistons",6,"Sat Nov 5 2016",NA,"Denver Nuggets","W",NA,103,86,4,2,"W 1",NA
"745","Detroit Pistons",7,"Mon Nov 7 2016","@","Los Angeles Clippers","L",NA,82,114,4,3,"L 1",NA
"746","Detroit Pistons",8,"Wed Nov 9 2016","@","Phoenix Suns","L",NA,100,107,4,4,"L 2",NA
"747","Detroit Pistons",9,"Fri Nov 11 2016","@","San Antonio Spurs","L",NA,86,96,4,5,"L 3",NA
"748","Detroit Pistons",10,"Sat Nov 12 2016","@","Denver Nuggets","W",NA,106,95,5,5,"W 1",NA
"749","Detroit Pistons",11,"Mon Nov 14 2016",NA,"Oklahoma City Thunder","W",NA,104,88,6,5,"W 2",NA
"750","Detroit Pistons",12,"Wed Nov 16 2016","@","New York Knicks","L",NA,102,105,6,6,"L 1",NA
"751","Detroit Pistons",13,"Fri Nov 18 2016","@","Cleveland Cavaliers","L",NA,81,104,6,7,"L 2",NA
"752","Detroit Pistons",14,"Sat Nov 19 2016",NA,"Boston Celtics","L",NA,92,94,6,8,"L 3",NA
"753","Detroit Pistons",15,"Mon Nov 21 2016",NA,"Houston Rockets","L",NA,96,99,6,9,"L 4",NA
"754","Detroit Pistons",16,"Wed Nov 23 2016",NA,"Miami Heat","W",NA,107,84,7,9,"W 1",NA
"755","Detroit Pistons",17,"Fri Nov 25 2016",NA,"Los Angeles Clippers","W",NA,108,97,8,9,"W 2",NA
"756","Detroit Pistons",18,"Sat Nov 26 2016","@","Oklahoma City Thunder","L",NA,88,106,8,10,"L 1",NA
"757","Detroit Pistons",19,"Tue Nov 29 2016","@","Charlotte Hornets","W",NA,112,89,9,10,"W 1",NA
"758","Detroit Pistons",20,"Wed Nov 30 2016","@","Boston Celtics","W",NA,121,114,10,10,"W 2",NA
"759","Detroit Pistons",21,"Fri Dec 2 2016","@","Atlanta Hawks","W",NA,121,85,11,10,"W 3",NA
"760","Detroit Pistons",22,"Sun Dec 4 2016",NA,"Orlando Magic","L",NA,92,98,11,11,"L 1",NA
"761","Detroit Pistons",23,"Tue Dec 6 2016",NA,"Chicago Bulls","W",NA,102,91,12,11,"W 1",NA
"762","Detroit Pistons",24,"Wed Dec 7 2016","@","Charlotte Hornets","L",NA,77,87,12,12,"L 1",NA
"763","Detroit Pistons",25,"Fri Dec 9 2016","@","Minnesota Timberwolves","W",NA,117,90,13,12,"W 1",NA
"764","Detroit Pistons",26,"Sun Dec 11 2016",NA,"Philadelphia 76ers","L",NA,79,97,13,13,"L 1",NA
"765","Detroit Pistons",27,"Wed Dec 14 2016","@","Dallas Mavericks","W",NA,95,85,14,13,"W 1",NA
"766","Detroit Pistons",28,"Fri Dec 16 2016","@","Washington Wizards","L",NA,108,122,14,14,"L 1",NA
"767","Detroit Pistons",29,"Sat Dec 17 2016",NA,"Indiana Pacers","L",NA,90,105,14,15,"L 2",NA
"768","Detroit Pistons",30,"Mon Dec 19 2016","@","Chicago Bulls","L",NA,82,113,14,16,"L 3",NA
"769","Detroit Pistons",31,"Wed Dec 21 2016",NA,"Memphis Grizzlies","L",NA,86,98,14,17,"L 4",NA
"770","Detroit Pistons",32,"Fri Dec 23 2016",NA,"Golden State Warriors","L",NA,113,119,14,18,"L 5",NA
"771","Detroit Pistons",33,"Mon Dec 26 2016",NA,"Cleveland Cavaliers","W",NA,106,90,15,18,"W 1",NA
"772","Detroit Pistons",34,"Wed Dec 28 2016",NA,"Milwaukee Bucks","L",NA,94,119,15,19,"L 1",NA
"773","Detroit Pistons",35,"Fri Dec 30 2016","@","Atlanta Hawks","L",NA,98,105,15,20,"L 2",NA
"774","Detroit Pistons",36,"Sun Jan 1 2017","@","Miami Heat","W",NA,107,98,16,20,"W 1",NA
"775","Detroit Pistons",37,"Tue Jan 3 2017",NA,"Indiana Pacers","L",NA,116,121,16,21,"L 1",NA
"776","Detroit Pistons",38,"Thu Jan 5 2017",NA,"Charlotte Hornets","W",NA,115,114,17,21,"W 1",NA
"777","Detroit Pistons",39,"Sun Jan 8 2017","@","Portland Trail Blazers","W","2OT",125,124,18,21,"W 2",NA
"778","Detroit Pistons",40,"Tue Jan 10 2017","@","Sacramento Kings","L",NA,94,100,18,22,"L 1",NA
"779","Detroit Pistons",41,"Thu Jan 12 2017","@","Golden State Warriors","L",NA,107,127,18,23,"L 2",NA
"780","Detroit Pistons",42,"Fri Jan 13 2017","@","Utah Jazz","L",NA,77,110,18,24,"L 3",NA
"781","Detroit Pistons",43,"Sun Jan 15 2017","@","Los Angeles Lakers","W",NA,102,97,19,24,"W 1",NA
"782","Detroit Pistons",44,"Wed Jan 18 2017",NA,"Atlanta Hawks","W",NA,118,95,20,24,"W 2",NA
"783","Detroit Pistons",45,"Sat Jan 21 2017",NA,"Washington Wizards","W",NA,113,112,21,24,"W 3",NA
"784","Detroit Pistons",46,"Mon Jan 23 2017",NA,"Sacramento Kings","L",NA,104,109,21,25,"L 1",NA
"785","Detroit Pistons",47,"Sat Jan 28 2017","@","Miami Heat","L",NA,103,116,21,26,"L 2",NA
"786","Detroit Pistons",48,"Mon Jan 30 2017","@","Boston Celtics","L",NA,109,113,21,27,"L 3",NA
"787","Detroit Pistons",49,"Wed Feb 1 2017",NA,"New Orleans Pelicans","W",NA,118,98,22,27,"W 1",NA
"788","Detroit Pistons",50,"Fri Feb 3 2017",NA,"Minnesota Timberwolves","W",NA,116,108,23,27,"W 2",NA
"789","Detroit Pistons",51,"Sat Feb 4 2017","@","Indiana Pacers","L",NA,84,105,23,28,"L 1",NA
"790","Detroit Pistons",52,"Mon Feb 6 2017",NA,"Philadelphia 76ers","W",NA,113,96,24,28,"W 1",NA
"791","Detroit Pistons",53,"Wed Feb 8 2017",NA,"Los Angeles Lakers","W",NA,121,102,25,28,"W 2",NA
"792","Detroit Pistons",54,"Fri Feb 10 2017",NA,"San Antonio Spurs","L",NA,92,103,25,29,"L 1",NA
"793","Detroit Pistons",55,"Sun Feb 12 2017","@","Toronto Raptors","W",NA,102,101,26,29,"W 1",NA
"794","Detroit Pistons",56,"Mon Feb 13 2017","@","Milwaukee Bucks","L",NA,89,102,26,30,"L 1",NA
"795","Detroit Pistons",57,"Wed Feb 15 2017",NA,"Dallas Mavericks","W",NA,98,91,27,30,"W 1",NA
"796","Detroit Pistons",58,"Thu Feb 23 2017",NA,"Charlotte Hornets","W","OT",114,108,28,30,"W 2",NA
"797","Detroit Pistons",59,"Sun Feb 26 2017",NA,"Boston Celtics","L",NA,98,104,28,31,"L 1",NA
"798","Detroit Pistons",60,"Tue Feb 28 2017",NA,"Portland Trail Blazers","W","OT",120,113,29,31,"W 1",NA
"799","Detroit Pistons",61,"Wed Mar 1 2017","@","New Orleans Pelicans","L",NA,86,109,29,32,"L 1",NA
"800","Detroit Pistons",62,"Sat Mar 4 2017","@","Philadelphia 76ers","W",NA,136,106,30,32,"W 1",NA
"801","Detroit Pistons",63,"Mon Mar 6 2017",NA,"Chicago Bulls","W",NA,109,95,31,32,"W 2",NA
"802","Detroit Pistons",64,"Wed Mar 8 2017","@","Indiana Pacers","L",NA,98,115,31,33,"L 1",NA
"803","Detroit Pistons",65,"Thu Mar 9 2017",NA,"Cleveland Cavaliers","W",NA,106,101,32,33,"W 1",NA
"804","Detroit Pistons",66,"Sat Mar 11 2017",NA,"New York Knicks","W",NA,112,92,33,33,"W 2",NA
"805","Detroit Pistons",67,"Tue Mar 14 2017","@","Cleveland Cavaliers","L",NA,96,128,33,34,"L 1",NA
"806","Detroit Pistons",68,"Wed Mar 15 2017",NA,"Utah Jazz","L",NA,83,97,33,35,"L 2",NA
"807","Detroit Pistons",69,"Fri Mar 17 2017",NA,"Toronto Raptors","L",NA,75,87,33,36,"L 3",NA
"808","Detroit Pistons",70,"Sun Mar 19 2017",NA,"Phoenix Suns","W",NA,112,95,34,36,"W 1",NA
"809","Detroit Pistons",71,"Tue Mar 21 2017","@","Brooklyn Nets","L",NA,96,98,34,37,"L 1",NA
"810","Detroit Pistons",72,"Wed Mar 22 2017","@","Chicago Bulls","L",NA,95,117,34,38,"L 2",NA
"811","Detroit Pistons",73,"Fri Mar 24 2017","@","Orlando Magic","L",NA,87,115,34,39,"L 3",NA
"812","Detroit Pistons",74,"Mon Mar 27 2017","@","New York Knicks","L",NA,95,109,34,40,"L 4",NA
"813","Detroit Pistons",75,"Tue Mar 28 2017",NA,"Miami Heat","L",NA,96,97,34,41,"L 5",NA
"814","Detroit Pistons",76,"Thu Mar 30 2017",NA,"Brooklyn Nets","W",NA,90,89,35,41,"W 1",NA
"815","Detroit Pistons",77,"Fri Mar 31 2017","@","Milwaukee Bucks","L","OT",105,108,35,42,"L 1",NA
"816","Detroit Pistons",78,"Wed Apr 5 2017",NA,"Toronto Raptors","L",NA,102,105,35,43,"L 2",NA
"817","Detroit Pistons",79,"Fri Apr 7 2017","@","Houston Rockets","W",NA,114,109,36,43,"W 1",NA
"818","Detroit Pistons",80,"Sun Apr 9 2017","@","Memphis Grizzlies","W",NA,103,90,37,43,"W 2",NA
"819","Detroit Pistons",81,"Mon Apr 10 2017",NA,"Washington Wizards","L",NA,101,105,37,44,"L 1",NA
"820","Detroit Pistons",82,"Wed Apr 12 2017","@","Orlando Magic","L",NA,109,113,37,45,"L 2",NA
"821","Charlotte Hornets",1,"Wed Oct 26 2016","@","Milwaukee Bucks","W",NA,107,96,1,0,"W 1",NA
"822","Charlotte Hornets",2,"Fri Oct 28 2016","@","Miami Heat","W",NA,97,91,2,0,"W 2",NA
"823","Charlotte Hornets",3,"Sat Oct 29 2016",NA,"Boston Celtics","L",NA,98,104,2,1,"L 1",NA
"824","Charlotte Hornets",4,"Wed Nov 2 2016",NA,"Philadelphia 76ers","W",NA,109,93,3,1,"W 1",NA
"825","Charlotte Hornets",5,"Fri Nov 4 2016","@","Brooklyn Nets","W",NA,99,95,4,1,"W 2",NA
"826","Charlotte Hornets",6,"Mon Nov 7 2016",NA,"Indiana Pacers","W",NA,122,100,5,1,"W 3",NA
"827","Charlotte Hornets",7,"Wed Nov 9 2016",NA,"Utah Jazz","W",NA,104,98,6,1,"W 4",NA
"828","Charlotte Hornets",8,"Fri Nov 11 2016",NA,"Toronto Raptors","L",NA,111,113,6,2,"L 1",NA
"829","Charlotte Hornets",9,"Sun Nov 13 2016","@","Cleveland Cavaliers","L",NA,93,100,6,3,"L 2",NA
"830","Charlotte Hornets",10,"Tue Nov 15 2016","@","Minnesota Timberwolves","W",NA,115,108,7,3,"W 1",NA
"831","Charlotte Hornets",11,"Fri Nov 18 2016",NA,"Atlanta Hawks","W",NA,100,96,8,3,"W 2",NA
"832","Charlotte Hornets",12,"Sat Nov 19 2016","@","New Orleans Pelicans","L","OT",116,121,8,4,"L 1",NA
"833","Charlotte Hornets",13,"Mon Nov 21 2016",NA,"Memphis Grizzlies","L",NA,90,105,8,5,"L 2",NA
"834","Charlotte Hornets",14,"Wed Nov 23 2016",NA,"San Antonio Spurs","L",NA,114,119,8,6,"L 3",NA
"835","Charlotte Hornets",15,"Fri Nov 25 2016","@","New York Knicks","L","OT",111,113,8,7,"L 4",NA
"836","Charlotte Hornets",16,"Sat Nov 26 2016",NA,"New York Knicks","W",NA,107,102,9,7,"W 1",NA
"837","Charlotte Hornets",17,"Mon Nov 28 2016","@","Memphis Grizzlies","W",NA,104,85,10,7,"W 2",NA
"838","Charlotte Hornets",18,"Tue Nov 29 2016",NA,"Detroit Pistons","L",NA,89,112,10,8,"L 1",NA
"839","Charlotte Hornets",19,"Thu Dec 1 2016",NA,"Dallas Mavericks","W",NA,97,87,11,8,"W 1",NA
"840","Charlotte Hornets",20,"Sat Dec 3 2016",NA,"Minnesota Timberwolves","L","OT",120,125,11,9,"L 1",NA
"841","Charlotte Hornets",21,"Mon Dec 5 2016","@","Dallas Mavericks","W",NA,109,101,12,9,"W 1",NA
"842","Charlotte Hornets",22,"Wed Dec 7 2016",NA,"Detroit Pistons","W",NA,87,77,13,9,"W 2",NA
"843","Charlotte Hornets",23,"Fri Dec 9 2016",NA,"Orlando Magic","W",NA,109,88,14,9,"W 3",NA
"844","Charlotte Hornets",24,"Sat Dec 10 2016","@","Cleveland Cavaliers","L",NA,105,116,14,10,"L 1",NA
"845","Charlotte Hornets",25,"Mon Dec 12 2016","@","Indiana Pacers","L",NA,94,110,14,11,"L 2",NA
"846","Charlotte Hornets",26,"Wed Dec 14 2016","@","Washington Wizards","L",NA,106,109,14,12,"L 3",NA
"847","Charlotte Hornets",27,"Fri Dec 16 2016","@","Boston Celtics","L",NA,88,96,14,13,"L 4",NA
"848","Charlotte Hornets",28,"Sat Dec 17 2016","@","Atlanta Hawks","W",NA,107,99,15,13,"W 1",NA
"849","Charlotte Hornets",29,"Tue Dec 20 2016",NA,"Los Angeles Lakers","W",NA,117,113,16,13,"W 2",NA
"850","Charlotte Hornets",30,"Fri Dec 23 2016",NA,"Chicago Bulls","W",NA,103,91,17,13,"W 3",NA
"851","Charlotte Hornets",31,"Mon Dec 26 2016","@","Brooklyn Nets","L",NA,118,120,17,14,"L 1",NA
"852","Charlotte Hornets",32,"Wed Dec 28 2016","@","Orlando Magic","W",NA,120,101,18,14,"W 1",NA
"853","Charlotte Hornets",33,"Thu Dec 29 2016",NA,"Miami Heat","W",NA,91,82,19,14,"W 2",NA
"854","Charlotte Hornets",34,"Sat Dec 31 2016",NA,"Cleveland Cavaliers","L",NA,109,121,19,15,"L 1",NA
"855","Charlotte Hornets",35,"Mon Jan 2 2017","@","Chicago Bulls","L",NA,111,118,19,16,"L 2",NA
"856","Charlotte Hornets",36,"Wed Jan 4 2017",NA,"Oklahoma City Thunder","W",NA,123,112,20,16,"W 1",NA
"857","Charlotte Hornets",37,"Thu Jan 5 2017","@","Detroit Pistons","L",NA,114,115,20,17,"L 1",NA
"858","Charlotte Hornets",38,"Sat Jan 7 2017","@","San Antonio Spurs","L",NA,85,102,20,18,"L 2",NA
"859","Charlotte Hornets",39,"Tue Jan 10 2017","@","Houston Rockets","L",NA,114,121,20,19,"L 3",NA
"860","Charlotte Hornets",40,"Fri Jan 13 2017","@","Philadelphia 76ers","L",NA,93,102,20,20,"L 4",NA
"861","Charlotte Hornets",41,"Mon Jan 16 2017","@","Boston Celtics","L",NA,98,108,20,21,"L 5",NA
"862","Charlotte Hornets",42,"Wed Jan 18 2017",NA,"Portland Trail Blazers","W",NA,107,85,21,21,"W 1",NA
"863","Charlotte Hornets",43,"Fri Jan 20 2017",NA,"Toronto Raptors","W",NA,113,78,22,21,"W 2",NA
"864","Charlotte Hornets",44,"Sat Jan 21 2017",NA,"Brooklyn Nets","W",NA,112,105,23,21,"W 3",NA
"865","Charlotte Hornets",45,"Mon Jan 23 2017",NA,"Washington Wizards","L",NA,99,109,23,22,"L 1",NA
"866","Charlotte Hornets",46,"Wed Jan 25 2017",NA,"Golden State Warriors","L",NA,103,113,23,23,"L 2",NA
"867","Charlotte Hornets",47,"Fri Jan 27 2017","@","New York Knicks","L",NA,107,110,23,24,"L 3",NA
"868","Charlotte Hornets",48,"Sat Jan 28 2017",NA,"Sacramento Kings","L",NA,106,109,23,25,"L 4",NA
"869","Charlotte Hornets",49,"Tue Jan 31 2017","@","Portland Trail Blazers","L",NA,98,115,23,26,"L 5",NA
"870","Charlotte Hornets",50,"Wed Feb 1 2017","@","Golden State Warriors","L",NA,111,126,23,27,"L 6",NA
"871","Charlotte Hornets",51,"Sat Feb 4 2017","@","Utah Jazz","L",NA,98,105,23,28,"L 7",NA
"872","Charlotte Hornets",52,"Tue Feb 7 2017",NA,"Brooklyn Nets","W",NA,111,107,24,28,"W 1",NA
"873","Charlotte Hornets",53,"Thu Feb 9 2017",NA,"Houston Rockets","L",NA,95,107,24,29,"L 1",NA
"874","Charlotte Hornets",54,"Sat Feb 11 2017",NA,"Los Angeles Clippers","L",NA,102,107,24,30,"L 2",NA
"875","Charlotte Hornets",55,"Mon Feb 13 2017",NA,"Philadelphia 76ers","L",NA,99,105,24,31,"L 3",NA
"876","Charlotte Hornets",56,"Wed Feb 15 2017","@","Toronto Raptors","L",NA,85,90,24,32,"L 4",NA
"877","Charlotte Hornets",57,"Thu Feb 23 2017","@","Detroit Pistons","L","OT",108,114,24,33,"L 5",NA
"878","Charlotte Hornets",58,"Sat Feb 25 2017","@","Sacramento Kings","W",NA,99,85,25,33,"W 1",NA
"879","Charlotte Hornets",59,"Sun Feb 26 2017","@","Los Angeles Clippers","L","OT",121,124,25,34,"L 1",NA
"880","Charlotte Hornets",60,"Tue Feb 28 2017","@","Los Angeles Lakers","W",NA,109,104,26,34,"W 1",NA
"881","Charlotte Hornets",61,"Thu Mar 2 2017","@","Phoenix Suns","L",NA,103,120,26,35,"L 1",NA
"882","Charlotte Hornets",62,"Sat Mar 4 2017","@","Denver Nuggets","W",NA,112,102,27,35,"W 1",NA
"883","Charlotte Hornets",63,"Mon Mar 6 2017",NA,"Indiana Pacers","W",NA,100,88,28,35,"W 2",NA
"884","Charlotte Hornets",64,"Wed Mar 8 2017","@","Miami Heat","L",NA,101,108,28,36,"L 1",NA
"885","Charlotte Hornets",65,"Fri Mar 10 2017",NA,"Orlando Magic","W",NA,121,81,29,36,"W 1",NA
"886","Charlotte Hornets",66,"Sat Mar 11 2017",NA,"New Orleans Pelicans","L","OT",122,125,29,37,"L 1",NA
"887","Charlotte Hornets",67,"Mon Mar 13 2017",NA,"Chicago Bulls","L",NA,109,115,29,38,"L 2",NA
"888","Charlotte Hornets",68,"Wed Mar 15 2017","@","Indiana Pacers","L",NA,77,98,29,39,"L 3",NA
"889","Charlotte Hornets",69,"Sat Mar 18 2017",NA,"Washington Wizards","W",NA,98,93,30,39,"W 1",NA
"890","Charlotte Hornets",70,"Mon Mar 20 2017",NA,"Atlanta Hawks","W",NA,105,90,31,39,"W 2",NA
"891","Charlotte Hornets",71,"Wed Mar 22 2017","@","Orlando Magic","W",NA,109,102,32,39,"W 3",NA
"892","Charlotte Hornets",72,"Fri Mar 24 2017",NA,"Cleveland Cavaliers","L",NA,105,112,32,40,"L 1",NA
"893","Charlotte Hornets",73,"Sun Mar 26 2017",NA,"Phoenix Suns","W",NA,120,106,33,40,"W 1",NA
"894","Charlotte Hornets",74,"Tue Mar 28 2017",NA,"Milwaukee Bucks","L",NA,108,118,33,41,"L 1",NA
"895","Charlotte Hornets",75,"Wed Mar 29 2017","@","Toronto Raptors","W",NA,110,106,34,41,"W 1",NA
"896","Charlotte Hornets",76,"Fri Mar 31 2017",NA,"Denver Nuggets","W",NA,122,114,35,41,"W 2",NA
"897","Charlotte Hornets",77,"Sun Apr 2 2017","@","Oklahoma City Thunder","W",NA,113,101,36,41,"W 3",NA
"898","Charlotte Hornets",78,"Tue Apr 4 2017","@","Washington Wizards","L",NA,111,118,36,42,"L 1",NA
"899","Charlotte Hornets",79,"Wed Apr 5 2017",NA,"Miami Heat","L",NA,99,112,36,43,"L 2",NA
"900","Charlotte Hornets",80,"Sat Apr 8 2017",NA,"Boston Celtics","L",NA,114,121,36,44,"L 3",NA
"901","Charlotte Hornets",81,"Mon Apr 10 2017","@","Milwaukee Bucks","L",NA,79,89,36,45,"L 4",NA
"902","Charlotte Hornets",82,"Tue Apr 11 2017","@","Atlanta Hawks","L",NA,76,103,36,46,"L 5",NA
"903","New York Knicks",1,"Tue Oct 25 2016","@","Cleveland Cavaliers","L",NA,88,117,0,1,"L 1",NA
"904","New York Knicks",2,"Sat Oct 29 2016",NA,"Memphis Grizzlies","W",NA,111,104,1,1,"W 1",NA
"905","New York Knicks",3,"Tue Nov 1 2016","@","Detroit Pistons","L",NA,89,102,1,2,"L 1",NA
"906","New York Knicks",4,"Wed Nov 2 2016",NA,"Houston Rockets","L",NA,99,118,1,3,"L 2",NA
"907","New York Knicks",5,"Fri Nov 4 2016","@","Chicago Bulls","W",NA,117,104,2,3,"W 1",NA
"908","New York Knicks",6,"Sun Nov 6 2016",NA,"Utah Jazz","L",NA,109,114,2,4,"L 1",NA
"909","New York Knicks",7,"Wed Nov 9 2016",NA,"Brooklyn Nets","W",NA,110,96,3,4,"W 1",NA
"910","New York Knicks",8,"Fri Nov 11 2016","@","Boston Celtics","L",NA,87,115,3,5,"L 1",NA
"911","New York Knicks",9,"Sat Nov 12 2016","@","Toronto Raptors","L",NA,107,118,3,6,"L 2",NA
"912","New York Knicks",10,"Mon Nov 14 2016",NA,"Dallas Mavericks","W",NA,93,77,4,6,"W 1",NA
"913","New York Knicks",11,"Wed Nov 16 2016",NA,"Detroit Pistons","W",NA,105,102,5,6,"W 2",NA
"914","New York Knicks",12,"Thu Nov 17 2016","@","Washington Wizards","L",NA,112,119,5,7,"L 1",NA
